YYYY,MM,DD,Latitude,Longitude,AOD1,AOD3,STD3,Time
2000,2,24,-118.227,34.066,-1.0,0.205,0.06,1
2000,2,26,-118.227,34.066,-1.0,0.213,-1.0,1
2000,2,29,-118.227,34.066,-1.0,0.422,-1.0,1
2000,3,2,-118.227,34.066,0.04,0.158,0.229,1
2000,3,10,-118.227,34.066,-1.0,0.047,0.008,1
2000,3,11,-118.227,34.066,0.02,0.052000000000000005,0.025,1
2000,3,13,-118.227,34.066,-1.0,0.099,-1.0,1
2000,3,14,-118.227,34.066,-1.0,0.036000000000000004,0.034,1
2000,3,17,-118.227,34.066,-1.0,0.259,0.177,1
2000,3,18,-118.227,34.066,-1.0,0.165,0.245,1
2000,3,20,-118.227,34.066,-1.0,0.087,-1.0,1
2000,3,21,-118.227,34.066,-1.0,0.111,0.161,1
2000,3,22,-118.227,34.066,0.03,0.104,0.076,1
2000,3,26,-118.227,34.066,-1.0,0.1,0.095,1
2000,3,30,-118.227,34.066,0.05,0.322,0.289,1
2000,3,31,-118.227,34.066,-1.0,0.113,0.004,1
2000,4,1,-118.227,34.066,0.02,0.052000000000000005,0.039,1
2000,4,2,-118.227,34.066,0.05,0.084,0.085,1
2000,4,3,-118.227,34.066,0.03,0.067,0.029,1
2000,4,4,-118.227,34.066,0.03,0.188,0.17600000000000002,1
2000,4,5,-118.227,34.066,-1.0,0.191,0.069,1
2000,4,6,-118.227,34.066,-1.0,0.146,0.053,1
2000,4,7,-118.227,34.066,-1.0,0.242,-1.0,1
2000,4,8,-118.227,34.066,0.05,0.266,0.292,1
2000,4,10,-118.227,34.066,0.05,0.111,0.092,1
2000,4,11,-118.227,34.066,-1.0,0.189,0.139,1
2000,4,19,-118.227,34.066,0.03,0.076,0.039,1
2000,4,20,-118.227,34.066,-1.0,0.193,0.199,1
2000,4,24,-118.227,34.066,0.05,0.22,0.365,1
2000,4,29,-118.227,34.066,0.02,0.146,0.193,1
2000,4,30,-118.227,34.066,0.02,0.154,0.213,1
2000,5,1,-118.227,34.066,-1.0,0.173,0.228,1
2000,5,2,-118.227,34.066,0.23,0.211,0.104,1
2000,5,3,-118.227,34.066,0.02,0.35,0.358,1
2000,5,4,-118.227,34.066,-1.0,0.583,0.13,1
2000,5,6,-118.227,34.066,-1.0,0.13,-1.0,1
2000,5,7,-118.227,34.066,-1.0,0.161,0.036000000000000004,1
2000,5,9,-118.227,34.066,0.4,0.34,0.188,1
2000,5,11,-118.227,34.066,-1.0,0.122,0.1,1
2000,5,12,-118.227,34.066,-1.0,0.195,0.28300000000000003,1
2000,5,13,-118.227,34.066,-1.0,0.159,0.149,1
2000,5,15,-118.227,34.066,-1.0,0.218,0.263,1
2000,5,17,-118.227,34.066,0.02,0.384,0.271,1
2000,5,18,-118.227,34.066,-1.0,0.25,-1.0,1
2000,5,19,-118.227,34.066,-1.0,0.159,-1.0,1
2000,5,20,-118.227,34.066,0.49,0.417,0.16699999999999998,1
2000,5,21,-118.227,34.066,-1.0,0.23,0.342,1
2000,5,22,-118.227,34.066,-1.0,0.329,0.355,1
2000,5,26,-118.227,34.066,0.04,0.229,0.319,1
2000,5,27,-118.227,34.066,-1.0,0.27,0.096,1
2000,5,28,-118.227,34.066,0.07,0.09,0.032,1
